,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
6428,6428,Arrows connecting the rock types represent the processes that accomplish these changes. Rocks change as a result of natural processes that are taking place all the time. Most changes happen very slowly.,natural processes,"rocks change as a result of what ?
",116,132,natural processes,1.0
6429,6429,Arrows connecting the rock types represent the processes that accomplish these changes. Rocks change as a result of natural processes that are taking place all the time. Most changes happen very slowly.,Rocks change,"what happens as a result of natural processes that are taking place all the time ?
",88,99,,0.0
6430,6430,"The largest solar thermal plant in the world opens in Californias Mojave Desert, after a debate that pitted renewable energy against a threatened tortoise. The Ivanpah solar plant is one of seven big solar farms scheduled to open in California in the coming months, as a result of the states push to produce one third of its electricity from renewable energy. Some 30 states have similar mandates.",the states,"who push to produce one third of california ' s electricity from renewable energy ?
",281,290,[CLS],0.0
6431,6431,"The largest solar thermal plant in the world opens in Californias Mojave Desert, after a debate that pitted renewable energy against a threatened tortoise. The Ivanpah solar plant is one of seven big solar farms scheduled to open in California in the coming months, as a result of the states push to produce one third of its electricity from renewable energy. Some 30 states have similar mandates.",The Ivanpah solar plant is one of seven big solar farms scheduled to open in California in the coming months,"where is the ivanpah solar plant scheduled to open ?
",156,263,[CLS],0.0
6432,6432,A third type of luminescence is called bioluminescence. This is the production of light by living things as a result of chemical reactions. Examples of bioluminescent organisms are pictured in Figure 22.2.,chemical reactions,"what causes the production of light by living things ?
",120,137,[CLS],0.0
6433,6433,A third type of luminescence is called bioluminescence. This is the production of light by living things as a result of chemical reactions. Examples of bioluminescent organisms are pictured in Figure 22.2.,This is the production of light by living things,"what is the purpose of bioluminescence ?
",56,103,[CLS],0.0
6434,6434,A compound is a unique substance that forms when two or more elements combine chemically. Compounds form as a result of chemical reactions. The elements in compounds are held together by chemical bonds.,chemical reactions,"why do compounds form ?
",120,137,,0.0
6435,6435,A compound is a unique substance that forms when two or more elements combine chemically. Compounds form as a result of chemical reactions. The elements in compounds are held together by chemical bonds.,Compounds form,"what happens when two or more elements combine chemically ?
",90,103,a compound,0.0
6436,6436,A third type of luminescence is called bioluminescence. This is the production of light by living things as a result of chemical reactions. The jellyfish in the opening photo above produces light by bioluminescence.,chemical reactions,"for what purpose does bioluminescence produce light ?
",120,137,[CLS],0.0
6437,6437,A third type of luminescence is called bioluminescence. This is the production of light by living things as a result of chemical reactions. The jellyfish in the opening photo above produces light by bioluminescence.,This is the production of light by living things,"what is the purpose of bioluminescence ?
",56,103,[CLS],0.0
6438,6438,"Thats not true! The seasons are due to the tilt of Earths axis, as discussed above. ","the tilt of Earths axis, as discussed above","why are the seasons due to ?
",39,81,[CLS],0.0
6439,6439,"Thats not true! The seasons are due to the tilt of Earths axis, as discussed above. ",The seasons,"what are due to the tilt of earths axis ?
",16,26,,0.0
6440,6440,"The blue star in the lower right is the Class B star Rigel. The surface temperature of most stars is due to its size. Bigger stars produce more energy, so their surfaces are hotter.",its size,"why is the surface temperature of most stars ?
",108,115,[CLS],0.0
6441,6441,"The blue star in the lower right is the Class B star Rigel. The surface temperature of most stars is due to its size. Bigger stars produce more energy, so their surfaces are hotter.",The surface temperature of most stars,"what is due to its size ?
",60,96,[CLS],0.0
6442,6442," The increase in atmospheric CO2 is due to the increase in the amount of fossil fuels that are being burned. Usually, testing a hypothesis requires making observations or performing experiments.",the increase in the amount of fossil fuels that are being burned,"why is the increase in atmospheric co2 due to ?
",43,106,the increase in the amount of fossil fuels that are being burned,1.0
6443,6443," The increase in atmospheric CO2 is due to the increase in the amount of fossil fuels that are being burned. Usually, testing a hypothesis requires making observations or performing experiments.",The increase in atmospheric CO2,"what is due to the increase in the amount of fossil fuels that are being burned ?
",1,31,[CLS],0.0
6444,6444,"In the photo of the Mesquite sand dune in Death Valley National Park, California (Figure 1.2), we see that wind can cause cross-bedding in sand. Cross-bedding is due to changes in wind direction. There are also ripples caused by the wind waving over the surface of the dune.",changes in wind direction,"what is the cause of cross - bedding in sand ?
",169,193,[CLS],0.0
6445,6445,"In the photo of the Mesquite sand dune in Death Valley National Park, California (Figure 1.2), we see that wind can cause cross-bedding in sand. Cross-bedding is due to changes in wind direction. There are also ripples caused by the wind waving over the surface of the dune.",Cross-bedding,"what can changes in wind direction cause in sand ?
",145,157,[CLS],0.0
6446,6446, Hypothesis 2 states that the increase in atmospheric CO2 is due to the increase in the amount of fossil fuels that are being burned. We look into the scientific literature and find this graph in the Figure 1.1.,the increase in the amount of fossil fuels that are being burned,"to what does hypothesis 2 state the increase in atmospheric co2 is due ?
",68,131,the increase in the amount of fossil fuels that are being burned,1.0
6447,6447, Hypothesis 2 states that the increase in atmospheric CO2 is due to the increase in the amount of fossil fuels that are being burned. We look into the scientific literature and find this graph in the Figure 1.1.,the increase in atmospheric CO2,"what is due to the increase in the amount of fossil fuels that are being burned ?
",26,56,,0.0
6448,6448,"This is important because skin that has been damaged by ultraviolet light is at greater risk of developing skin cancer. This is true whether the damage is due to sunlight or the light in tanning beds. About 85 percent of teens develop acne, like the boy in Figure 16.9.",sunlight or the light in tanning beds,"for what purpose is the damage caused by ultraviolet light ?
",162,198,,0.0
6449,6449,"This is important because skin that has been damaged by ultraviolet light is at greater risk of developing skin cancer. This is true whether the damage is due to sunlight or the light in tanning beds. About 85 percent of teens develop acne, like the boy in Figure 16.9.",the damage,"what is due to sunlight or the light in tanning beds ?
",141,150,[CLS],0.0
6450,6450,"Other genetic disorders are carried on one of the other 22 pairs of chromosomes; these chromosomes are known as autosomes or autosomal (non-sex) chromosomes. Some genetic disorders are due to new mutations, others can be inherited from your parents. ","new mutations, others can be inherited from your parents","why are some genetic disorders due to ?
",192,247,"some genetic disorders are due to new mutations , others can be inherited from your parents",0.7499999999999999
6451,6451,"Other genetic disorders are carried on one of the other 22 pairs of chromosomes; these chromosomes are known as autosomes or autosomal (non-sex) chromosomes. Some genetic disorders are due to new mutations, others can be inherited from your parents. ",Some genetic disorders,"what are due to new mutations , others can be inherited from your parents ?
",158,179,,0.0
6452,6452," Recall that air pollution is due to chemical substances and particles released into the air mainly by human actions. When most people think of air pollution, they think of the pollution outdoors.",chemical substances and particles released into the air mainly by human actions,"what is air pollution due to ?
",37,115,chemical substances and particles released into the air mainly by human actions,1.0
6453,6453," Recall that air pollution is due to chemical substances and particles released into the air mainly by human actions. When most people think of air pollution, they think of the pollution outdoors.",air pollution,"what is due to chemical substances and particles released into the air mainly by human actions ?
",13,25,air pollution,1.0
6454,6454,"For example, releasing smoke and dust from factories and cars can cause air pollution. Air pollution is due to chemical substances and particles released into the air mainly by human actions. This pollution affects entire ecosystems around the world.",chemical substances and particles released into the air mainly by human actions,"why is air pollution ?
",111,189,human actions,0.3076923076923077
6455,6455,"For example, releasing smoke and dust from factories and cars can cause air pollution. Air pollution is due to chemical substances and particles released into the air mainly by human actions. This pollution affects entire ecosystems around the world.",Air pollution,"what can releasing smoke and dust from factories and cars cause ?
",87,99,air pollution,1.0
6456,6456," Magnetism is due to the movement of electrons within atoms of matter. When electrons spin around the nucleus of an atom, it causes the atom to become a tiny magnet, with north and south poles and a magnetic field.",the movement of electrons within atoms of matter,"why is magnetism due to ?
",21,68,the movement of electrons,0.6
6457,6457," Magnetism is due to the movement of electrons within atoms of matter. When electrons spin around the nucleus of an atom, it causes the atom to become a tiny magnet, with north and south poles and a magnetic field.",Magnetism,"what is due to the movement of electrons within atoms of matter ?
",1,9,magnetism,1.0
6458,6458,"Magnetism is the ability of a material to be attracted by a magnet and to act as a magnet. Magnetism is due to the movement of electrons within atoms of matter. When electrons spin around the nucleus of an atom, it causes the atom to become a tiny magnet, with north and south poles and a magnetic field.",the movement of electrons within atoms of matter,"why is magnetism due to ?
",111,158,the movement of electrons within atoms of matter,1.0
6459,6459,"Magnetism is the ability of a material to be attracted by a magnet and to act as a magnet. Magnetism is due to the movement of electrons within atoms of matter. When electrons spin around the nucleus of an atom, it causes the atom to become a tiny magnet, with north and south poles and a magnetic field.",Magnetism,"what is the ability of a material to be attracted by a magnet and to act as a magnet ?
",0,8,magnetism,1.0
6460,6460,"Many people have problems with their vision, or ability to see. Often, the problem is due to the shape of the eyes and how they focus light. Two of the most common vision problems are nearsightedness and farsightedness, which you can read about below.",the shape of the eyes and how they focus light,"why do many people have problems with their vision ?
",93,138,due to the shape of the eyes and how they focus light,0.888888888888889
6461,6461,"Many people have problems with their vision, or ability to see. Often, the problem is due to the shape of the eyes and how they focus light. Two of the most common vision problems are nearsightedness and farsightedness, which you can read about below.",the problem,"what often is due to the shape of the eyes and how they focus light ?
",71,81,nearsightedness and farsightedness,0.0
6462,6462,"In 2006, these scientists decided what a planet is. According to the new definition, a planet must: Orbit a star. Be big enough that its own gravity causes it to be round.",the new definition,"according to what definition must a planet orbit a star ?
",65,82,[CLS],0.0
6463,6463,"In 2006, these scientists decided what a planet is. According to the new definition, a planet must: Orbit a star. Be big enough that its own gravity causes it to be round.",a planet must: Orbit a star,"according to the new definition , what must a planet do ?
",85,111,[CLS],0.0
6464,6464,"What is the end result of a contracting universe? According to the Big Bang theory, the universe began about 13.7 billion years ago. Everything that is now in the universe was squeezed into a very small volume.",the Big Bang theory,"what theory states that the universe began about 13 . 7 billion years ago ?
",63,81,[CLS],0.0
6465,6465,"What is the end result of a contracting universe? According to the Big Bang theory, the universe began about 13.7 billion years ago. Everything that is now in the universe was squeezed into a very small volume.",the universe began about 13.7 billion years ago,"when did the universe begin according to the big bang theory ?
",84,130,[CLS],0.0
6466,6466,"In 2006, the International Astronomical Union decided that there were too many questions surrounding what could be called a planet, and so refined the definition of a planet. According to the new definition, a planet must: Orbit a star. Be big enough that its own gravity causes it to be shaped as a sphere.",the new definition,"according to what definition must a planet orbit a star ?
",188,205,[CLS],0.0
6467,6467,"In 2006, the International Astronomical Union decided that there were too many questions surrounding what could be called a planet, and so refined the definition of a planet. According to the new definition, a planet must: Orbit a star. Be big enough that its own gravity causes it to be shaped as a sphere.",a planet must: Orbit a star,"what is the new definition of a planet according to the international astronomical union ?
",208,234,[CLS],0.0
6468,6468,"With the discovery of many new objects in our solar system, astronomers refined the definition of a dwarf planet in 2006. According to the IAU, a dwarf planet must: Orbit a star. Have enough mass to be nearly spherical.",the IAU,"according to what organization must a dwarf planet orbit a star ?
",135,141,[CLS],0.0
6469,6469,"With the discovery of many new objects in our solar system, astronomers refined the definition of a dwarf planet in 2006. According to the IAU, a dwarf planet must: Orbit a star. Have enough mass to be nearly spherical.",a dwarf planet must: Orbit a star,"according to the iau , what is the definition of a dwarf planet ?
",144,176,[CLS],0.0
6470,6470,"The most widely accepted explanation of how the solar system formed is called the nebular hypothesis. According to this hypothesis, the Sun and the planets of our solar system formed about 4.6 billion years ago from the collapse of a giant cloud of gas and dust, called a nebula. The nebula was drawn together by gravity, which released gravitational potential energy.",this hypothesis,"what is the most widely accepted explanation of how the solar system formed ?
",115,129,the nebular hypothesis,0.5
6471,6471,"The most widely accepted explanation of how the solar system formed is called the nebular hypothesis. According to this hypothesis, the Sun and the planets of our solar system formed about 4.6 billion years ago from the collapse of a giant cloud of gas and dust, called a nebula. The nebula was drawn together by gravity, which released gravitational potential energy.","the Sun and the planets of our solar system formed about 4.6 billion years ago from the collapse of a giant cloud of gas and dust, called a nebula","how did the solar system form according to the nebular hypothesis
",132,277,[CLS],0.0
6472,6472,"A heat wave is different depending on its location. According to the World Meteorological Organization, a region is in a heat wave if it has more than five consecutive days of temperatures that are more than 9 F (5 C) above average. Heat waves have increased in frequency and duration in recent years.",the World Meteorological Organization,"who says a region is in a heat wave if it has more than five consecutive days of temperatures that are more than 9 f ( 5 c ) above average ?
",65,101,world meteorological organization,1.0
6473,6473,"A heat wave is different depending on its location. According to the World Meteorological Organization, a region is in a heat wave if it has more than five consecutive days of temperatures that are more than 9 F (5 C) above average. Heat waves have increased in frequency and duration in recent years.",a region is in a heat wave,"according to the world meteorological organization , what happens if a region has more than five consecutive days of temperatures that are more than 9 f ( 5 c ) above average ?
",104,129,,0.0
6474,6474,"Figure 7.20 shows one theory about the origin of organelles. According to this theory, a large cell engulfed small cells. The small cells took on special roles that helped the large cell function.",this theory,"according to what theory did a large cell engulfed small cells ?
",74,84,a large cell engulfed small cells,0.0
6475,6475,"Figure 7.20 shows one theory about the origin of organelles. According to this theory, a large cell engulfed small cells. The small cells took on special roles that helped the large cell function.",a large cell engulfed small cells,"according to figure 7 . 20 , what happened to the small cells that helped the large cell function ?
",87,119,,0.0
6476,6476,"If sewage or animal manure gets into a river, then people downstream will get sick when they drink the water. According to the World Health Organization (WHO), diarrheal disease is responsible for the deaths of 1.8 million people every year. It was estimated that 88% of the cases of diarrheal disease are caused by unsafe water supplies.",the World Health Organization (WHO),"who says diarrheal disease is responsible for the deaths of 1 . 8 million people every year ?
",123,157,[CLS],0.0
6477,6477,"If sewage or animal manure gets into a river, then people downstream will get sick when they drink the water. According to the World Health Organization (WHO), diarrheal disease is responsible for the deaths of 1.8 million people every year. It was estimated that 88% of the cases of diarrheal disease are caused by unsafe water supplies.",diarrheal disease is responsible for the deaths of 1.8 million people every year,"what does the world health organization ( who ) say about diarrheal disease every year ?
",160,239,[CLS],0.0
6478,6478,"ff (affected) According to this Punnett square, two parents that are carriers (Ff) of the cystic fibrosis gene have a 25% chance of having a child with cystic fibrosis (ff). The affected child must inherit two recessive alleles.",this Punnett square,"according to what square have two recessive alleles have a 25 % chance of having a child with cystic fibrosis ( ff ) ?
",27,45,,0.0
6479,6479,"ff (affected) According to this Punnett square, two parents that are carriers (Ff) of the cystic fibrosis gene have a 25% chance of having a child with cystic fibrosis (ff). The affected child must inherit two recessive alleles.",two parents that are carriers (Ff) of the cystic fibrosis gene have a 25% chance of having a child with cystic fibrosis (ff),"why is ff ( affected ) according to this punnett square ?
",48,171,,0.0
6480,6480,"Eyebrows stop salty sweat and rain from flowing into the eye. The worlds longest documented hair, according to Guinness World Records, belongs to Xie Qiuping of China at just under 18 feet 6 inches (5.627 m) when measured on May 8, 2004. She had been growing her hair since 1973 when she was 13 years old.",Guinness World Records,"to what organization does the world ' s longest documented hair belong ?
",111,132,[CLS],0.0
6481,6481,"Eyebrows stop salty sweat and rain from flowing into the eye. The worlds longest documented hair, according to Guinness World Records, belongs to Xie Qiuping of China at just under 18 feet 6 inches (5.627 m) when measured on May 8, 2004. She had been growing her hair since 1973 when she was 13 years old.","belongs to Xie Qiuping of China at just under 18 feet 6 inches (5.627 m) when measured on May 8, 2004","who has the world ' s longest documented hair ?
",135,235,[CLS],0.0
6482,6482,"XY (normal male) According to this Punnett square (Table 1.1), the son of a woman who carries the colorblindness trait and a male with normal vision has a 50% chance of being colorblind. ",this Punnett square (Table 1.1),"what does xy ( normal male ) according to ?
",30,60,the son of a woman who carries the colorblindness trait and a male with normal vision has a 50 % chance of being colorblind .,0.0
6483,6483,"XY (normal male) According to this Punnett square (Table 1.1), the son of a woman who carries the colorblindness trait and a male with normal vision has a 50% chance of being colorblind. ",the son of a woman who carries the colorblindness trait and a male with normal vision has a 50% chance of being colorblind,"why is xy ( normal male ) according to this punnett square ( table 1 . 1 ) ?
",63,184,the son of a woman who carries the colorblindness trait and a male with normal vision has a 50 % chance of being colorblind .,1.0
6484,6484,"Gravity has traditionally been defined as a force of attraction between two masses. According to this conception of gravity, anything that has mass, no matter how small, exerts gravity on other matter. The effect of gravity is that objects exert a pull on other objects.",this conception of gravity,"according to what does anything that has mass exert gravity on other matter ?
",97,122,,0.0
6485,6485,"Gravity has traditionally been defined as a force of attraction between two masses. According to this conception of gravity, anything that has mass, no matter how small, exerts gravity on other matter. The effect of gravity is that objects exert a pull on other objects.","anything that has mass, no matter how small, exerts gravity on other matter","according to this conception of gravity , what exerts gravity on other matter
",125,199,"anything that has mass , no matter how small , exerts gravity on other matter",1.0
6486,6486,"This idea is represented in Figure 13.19. According to Einstein, objects curve toward one another because of the curves in space and time, not because they are pulling on each other with a force of attraction as Newton thought. You can see an animation of Einsteins theory of gravity at this URL: http://einstein.",Einstein,"who said that objects curve toward one another because of the curves in space and time ?
",55,62,[CLS],0.0
6487,6487,"This idea is represented in Figure 13.19. According to Einstein, objects curve toward one another because of the curves in space and time, not because they are pulling on each other with a force of attraction as Newton thought. You can see an animation of Einsteins theory of gravity at this URL: http://einstein.",objects curve toward one another,"according to einstein , what happens because of the curves in space and time ?
",65,96,objects curve toward one another,1.0
6488,6488,"Newtons second law of motion summarizes these relationships. According to this law, the acceleration of an object equals the net force acting on it divided by its mass. This can be represented by the equation: Acceleration =",this law,"according to what law does the acceleration of an object equals the net force acting on it divided by its mass ?
",74,81,[CLS] newtons second law of motion,0.25
6489,6489,"Newtons second law of motion summarizes these relationships. According to this law, the acceleration of an object equals the net force acting on it divided by its mass. This can be represented by the equation: Acceleration =",the acceleration of an object equals the net force acting on it divided by its mass,"according to newton ' s second law of motion , what does the acceleration of an object equal ?
",84,166,the net force acting on it divided by its mass,0.8181818181818181
6490,6490,"A: The modern kinetic theory of matter is remarkably similar to Democritus ideas about the motion of atoms. According to this theory, atoms of matter are in constant random motion. This motion is greater in gases than in liquids, and it is greater in liquids than in solids.",this theory,"according to what theory are atoms of matter in constant random motion ?
",121,131,the modern kinetic theory of matter,0.28571428571428575
6491,6491,"A: The modern kinetic theory of matter is remarkably similar to Democritus ideas about the motion of atoms. According to this theory, atoms of matter are in constant random motion. This motion is greater in gases than in liquids, and it is greater in liquids than in solids.",atoms of matter are in constant random motion,"according to the modern kinetic theory of matter , what motion is greater in gases than in liquids ?
",134,178,atoms of matter are in constant random motion,1.0
6492,6492,"A law in science is a description of what always occurs in nature. For example, according to Newtons law, objects on Earth always fall down, not up. What is needed to explain gravity?",Newtons law,"according to what law do objects on earth always fall down , not up ?
",93,103,[CLS],0.0
6493,6493,"A law in science is a description of what always occurs in nature. For example, according to Newtons law, objects on Earth always fall down, not up. What is needed to explain gravity?","objects on Earth always fall down, not up","what is needed to explain gravity according to newtons law ?
",106,146,[CLS],0.0
6494,6494,"This idea is represented by the Figure 1.1. According to Einstein, objects move toward one another because of the curves in space-time, not because they are pulling on each other with a force of attraction. Einsteins theory is supported by evidence and widely accepted today, although Newtons law is still used for many calculations.",Einstein,"who believes that objects move toward one another because of the curves in space - time , not because they are pulling on each other with a force of attraction ?
",57,64,einstein,1.0
6495,6495,"This idea is represented by the Figure 1.1. According to Einstein, objects move toward one another because of the curves in space-time, not because they are pulling on each other with a force of attraction. Einsteins theory is supported by evidence and widely accepted today, although Newtons law is still used for many calculations.",objects move toward one another,"according to einstein , what happens because of the curves in space - time , not because they are pulling on each other with a force of attraction ?
",67,97,objects move toward one another,1.0
6496,6496,"No other particles are needed to explain all kinds of matter. According to the model, all known matter consists of quarks and leptons that interact by exchanging bosons, which transmit fundamental forces. The standard model is a good theory because all of its predictions have been verified by experimental data.",the model,"according to what does all known matter consist of quarks and leptons that interact by exchanging bosons ?
",75,83,[CLS],0.0
6497,6497,"No other particles are needed to explain all kinds of matter. According to the model, all known matter consists of quarks and leptons that interact by exchanging bosons, which transmit fundamental forces. The standard model is a good theory because all of its predictions have been verified by experimental data.","all known matter consists of quarks and leptons that interact by exchanging bosons, which transmit fundamental forces","according to the model , what does all known matter consist of ?
",86,202,[CLS],0.0
6498,6498,"Gravity has traditionally been defined as a force of attraction between things that have mass. According to this conception of gravity, anything that has mass, no matter how small, exerts gravity on other matter. Gravity can act between objects that are not even touching.",this conception of gravity,"to what end does anything that has mass exert gravity on other matter ?
",108,133,"anything that has mass , no matter how small , exerts gravity on other matter . gravity can act between objects that are not even touching",0.07407407407407408
6499,6499,"Gravity has traditionally been defined as a force of attraction between things that have mass. According to this conception of gravity, anything that has mass, no matter how small, exerts gravity on other matter. Gravity can act between objects that are not even touching.","anything that has mass, no matter how small, exerts gravity on other matter","according to this conception of gravity , what exerts gravity on other matter ?
",136,210,anything that has mass,0.47058823529411764
6500,6500,"This is stated as the octet (group of eight) rule. According to this rule, atoms react to form compounds that allow them to have a group of eight valence electrons like the noble gases. For example, sodium (with one valence electron) reacts with chlorine (with seven valence electrons) to form the stable compound sodium chloride (table salt).",this rule,"what is stated as the octet ( group of eight ) rule ?
",64,72,"[CLS] this is stated as the octet ( group of eight ) rule . according to this rule , atoms react to form compounds that allow them to have a group of eight valence electrons like the noble gases . for example , sodium ( with one valence electron ) reacts with chlorine ( with seven valence electrons ) to form the stable compound sodium chloride",0.07407407407407407
6501,6501,"This is stated as the octet (group of eight) rule. According to this rule, atoms react to form compounds that allow them to have a group of eight valence electrons like the noble gases. For example, sodium (with one valence electron) reacts with chlorine (with seven valence electrons) to form the stable compound sodium chloride (table salt).",atoms react to form compounds that allow them to have a group of eight valence electrons like the noble gases,"what is the purpose of the octet ( group of eight ) rule ?
",75,183,atoms react to form compounds that allow them to have a group of eight valence electrons,0.9090909090909091
6502,6502,"We now call such a packet of energy a photon. According to Einstein, a photon resembles a particle but moves like a wave. You can see this in the Figure 1.1.",Einstein,"who said a photon resembles a particle but moves like a wave ?
",59,66,einstein,1.0
6503,6503,"We now call such a packet of energy a photon. According to Einstein, a photon resembles a particle but moves like a wave. You can see this in the Figure 1.1.",a photon resembles a particle but moves like a wave,"according to einstein , what does a photon resemble ?
",69,119,a particle,0.25
6504,6504,"Viewed from Earth, Mars is red. This is due to large amounts of iron in the soil. The ancient Greeks and Romans named the planet Mars after the god of war.",large amounts of iron in the soil,"why is mars red ?
",47,79,large amounts of iron in the soil,1.0
6505,6505,"Viewed from Earth, Mars is red. This is due to large amounts of iron in the soil. The ancient Greeks and Romans named the planet Mars after the god of war.","Viewed from Earth, Mars is red","why is mars red ?
",0,29,large amounts of iron in the soil,0.0
6506,6506,This equation computes the actual mechanical advantage of a machine. It takes into account the reduction in output force that is due to friction. It shows how much a machine actually multiplies force when it used in the real world.,friction,"why is the reduction in output force due to ?
",136,143,[CLS] this equation computes the actual mechanical advantage of a machine . it takes into account the reduction in output force that is due to friction,0.08695652173913045
6507,6507,This equation computes the actual mechanical advantage of a machine. It takes into account the reduction in output force that is due to friction. It shows how much a machine actually multiplies force when it used in the real world.,It takes into account the reduction in output force,"why does this equation compute the actual mechanical advantage of a machine ?
",69,119,[CLS],0.0
6508,6508,These clouds are hard to see in normal light. The result is that the planet looks like a plain blue ball. Uranus is the least massive outer planet.,These clouds are hard to see in normal light,"why does the planet look like a plain blue ball ?
",0,43,[CLS],0.0
6509,6509,These clouds are hard to see in normal light. The result is that the planet looks like a plain blue ball. Uranus is the least massive outer planet.,the planet looks like a plain blue ball,"what is the result of these clouds being hard to see in normal light ?
",65,103,,0.0
6510,6510,The minerals in hornfels separate by density. The result is that the rock becomes banded. Gneiss forms by regional metamorphism from extremely high temperature and pressure.,The minerals in hornfels separate by density,"why does the rock become banded ?
",0,43,[CLS],0.0
6511,6511,The minerals in hornfels separate by density. The result is that the rock becomes banded. Gneiss forms by regional metamorphism from extremely high temperature and pressure.,the rock becomes banded,"what is the result of the minerals in hornfels separate by density ?
",65,87,[CLS] the minerals in hornfels separate by density . the result is that the rock becomes banded,0.375
6512,6512,Comets are very hard to see except when they have comas and tails. That is why they appear only when they are near the Sun. They disappear again as they move back to the outer solar system.,Comets are very hard to see except when they have comas and tails,"why do comets appear only when they are near the sun ?
",0,64,[CLS] comets are very hard to see except when they have comas and tails,0.962962962962963
6513,6513,Comets are very hard to see except when they have comas and tails. That is why they appear only when they are near the Sun. They disappear again as they move back to the outer solar system.,they appear only when they are near the Sun,"why do comets appear only when they have comas and tails ?
",79,121,[CLS],0.0
6514,6514,"Animal cells and fungal cells do not have chloroplasts and, therefore, cannot photosynthesize. That is why these organisms, as well as the non-photosynthetic protists, rely on other organisms to obtain their energy. These organisms are heterotrophs.","Animal cells and fungal cells do not have chloroplasts and, therefore, cannot photosynthesize","why do heterotrophs rely on other organisms to obtain energy ?
",0,92,[CLS],0.0
6515,6515,"Animal cells and fungal cells do not have chloroplasts and, therefore, cannot photosynthesize. That is why these organisms, as well as the non-photosynthetic protists, rely on other organisms to obtain their energy. These organisms are heterotrophs.","these organisms, as well as the non-photosynthetic protists, rely on other organisms to obtain their energy","why are these organisms heterotrophs ?
",107,213,[CLS],0.0
6516,6516," Galaxies are divided into three types, according to shape. There are spiral galaxies, elliptical galaxies, and irregular galaxies.",shape,"for what purpose are galaxies divided into three types ?
",53,57,shape,1.0
6517,6517," Galaxies are divided into three types, according to shape. There are spiral galaxies, elliptical galaxies, and irregular galaxies.",Galaxies are divided into three types,"how are galaxies divided according to shape ?
",1,37,"spiral galaxies , elliptical galaxies , and irregular galaxies",0.15384615384615383
6518,6518,"But that fuzzy spot contains one trillion 1,000,000,000,000 stars! Galaxies are divided into three types according to shape: spiral galaxies, elliptical galaxies, and irregular galaxies. ","shape: spiral galaxies, elliptical galaxies, and irregular galaxies","for what purpose are galaxies divided into three types ?
",118,184,[CLS],0.0
6519,6519,"But that fuzzy spot contains one trillion 1,000,000,000,000 stars! Galaxies are divided into three types according to shape: spiral galaxies, elliptical galaxies, and irregular galaxies. ",Galaxies are divided into three types,"what are spiral galaxies , elliptical galaxies , and irregular galaxies ?
",67,103,[CLS],0.0
6520,6520,"The 2000s were the warmest decade yet. Annual variations aside, the average global temperature increased about 0.8o C (1.5o F) between 1880 and 2010, according to the Goddard Institute for Space Studies, NOAA. This number doesnt seem very large.","the Goddard Institute for Space Studies, NOAA","who said the average global temperature increased about 0 . 8o c between 1880 and 2010 ?
",163,207,noaa,0.2857142857142857
6521,6521,"The 2000s were the warmest decade yet. Annual variations aside, the average global temperature increased about 0.8o C (1.5o F) between 1880 and 2010, according to the Goddard Institute for Space Studies, NOAA. This number doesnt seem very large.","Annual variations aside, the average global temperature increased about 0.8o C (1.5o F) between 1880 and 2010","why were the 2000s the warmest decade yet ?
",39,147,[CLS],0.0
6522,6522,"On May 17, 2010, oil had been leaking into the Gulf for nearly one month. On that date government estimates put the maximum total oil leak at 1,600,000 barrels, according to the New York Times. (b)",the New York Times,"to what publication did government estimates put the maximum total oil leak at 1 , 600 , 000 barrels ?
",174,191,the new york times,1.0
6523,6523,"On May 17, 2010, oil had been leaking into the Gulf for nearly one month. On that date government estimates put the maximum total oil leak at 1,600,000 barrels, according to the New York Times. (b)","On that date government estimates put the maximum total oil leak at 1,600,000 barrels","on may 17 , 2010 , oil had been leaking into the gulf for nearly one month , according to the new york times
",74,158,[CLS],0.0
6524,6524,"Almost every one of these points of light is a star, a giant ball of glowing gas at a very, very high temperature. Stars differ in size, temperature, and age, but they all appear to be made up of the same elements and to behave according to the same principles. ",the same principles,"what do stars all appear to behave according to ?
",241,259,the same principles,1.0
6525,6525,"Almost every one of these points of light is a star, a giant ball of glowing gas at a very, very high temperature. Stars differ in size, temperature, and age, but they all appear to be made up of the same elements and to behave according to the same principles. ","Stars differ in size, temperature, and age, but they all appear to be made up of the same elements and to behave","do all stars appear to be the same ?
",115,226,[CLS],0.0
6526,6526,"The function of these scales is for protection against predators. The shape of sharks teeth differ according to their diet. Species that feed on mollusks and crustaceans have dense flattened teeth for crushing, those that feed on fish have needle-like teeth for gripping, and those that feed on larger prey, such as mammals, have pointed lower teeth for gripping and triangular upper teeth with serrated edges for cutting.",their diet,"the shape of sharks teeth differ according to what ?
",112,121,[CLS],0.0
6527,6527,"The function of these scales is for protection against predators. The shape of sharks teeth differ according to their diet. Species that feed on mollusks and crustaceans have dense flattened teeth for crushing, those that feed on fish have needle-like teeth for gripping, and those that feed on larger prey, such as mammals, have pointed lower teeth for gripping and triangular upper teeth with serrated edges for cutting.",The shape of sharks teeth differ,"what is the function of these scales according to their diet ?
",66,97,protection against predators,0.0
