,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
4930,4930,"He+Energy If you count the number of protons (subscripts) as well as the number of protons plus neutrons (superscripts), youll see that the total numbers are the same on both sides of the arrow. This means that the equation is balanced.",you count the number of protons (subscripts) as well as the number of protons plus neutrons (superscripts),"what causes the equation to be balanced ?
",13,118,if you count the number of protons ( subscripts ) as well as the number of protons plus neutrons ( superscripts ),0.967741935483871
4931,4931,"He+Energy If you count the number of protons (subscripts) as well as the number of protons plus neutrons (superscripts), youll see that the total numbers are the same on both sides of the arrow. This means that the equation is balanced.",youll see that the total numbers are the same on both sides of the arrow,"what happens when you count the numbers of protons and neutrons ?
",121,192,,0.0
4932,4932,"The cruise ship pictured in the opening image is extremely heavy, yet it stays afloat. If a steel ball with the same weight as the ship were placed in water, it would sink to the bottom. This is modeled in the Figure 1.1.",a steel ball with the same weight as the ship were placed in water,"what would cause the cruise ship pictured in figure 1 . 1 to sink ?
",90,155,if a steel ball with the same weight as the ship were placed in water,0.9565217391304348
4933,4933,"The cruise ship pictured in the opening image is extremely heavy, yet it stays afloat. If a steel ball with the same weight as the ship were placed in water, it would sink to the bottom. This is modeled in the Figure 1.1.",it would sink to the bottom,"what would happen if a steel ball with the same weight as the ship were placed in water ?
",158,184,it would sink to the bottom,1.0
4934,4934,"This puts an upper limit on the number of protons an atom can have and remain stable. If atoms have more than 83 protons, the electromagnetic repulsion between them is greater than the strong nuclear force of attraction between them. This makes the nucleus unstable, or radioactive, so it breaks down.",atoms have more than 83 protons,"what happens when the electromagnetic repulsion between atoms is greater than the strong nuclear force of attraction ?
",89,119,"this makes the nucleus unstable , or radioactive , so it breaks down",0.0
4935,4935,"This puts an upper limit on the number of protons an atom can have and remain stable. If atoms have more than 83 protons, the electromagnetic repulsion between them is greater than the strong nuclear force of attraction between them. This makes the nucleus unstable, or radioactive, so it breaks down.",the electromagnetic repulsion between them is greater than the strong nuclear force of attraction between them,"what happens when an atom has more than 83 protons ?
",122,231,"the electromagnetic repulsion between them is greater than the strong nuclear force of attraction between them . this makes the nucleus unstable , or radioactive , so it breaks down",0.7368421052631579
4936,4936,"Its radius is only about 1/100,000 of the total radius of the atom. If an atom were the size of a football stadium, the nucleus would be about the size of a pea! Click image to the left or use the URL below.",an atom were the size of a football stadium,"what would cause the nucleus to be about the size of a pea ?
",71,113,if an atom were the size of a football stadium,0.923076923076923
4937,4937,"Its radius is only about 1/100,000 of the total radius of the atom. If an atom were the size of a football stadium, the nucleus would be about the size of a pea! Click image to the left or use the URL below.",the nucleus would be about the size of a pea,"what would happen if an atom were the size of a football stadium ?
",116,159,the nucleus would be about the size of a pea,1.0
4938,4938,"A nuclear equation is balanced if the total numbers of protons and neutrons are the same on both sides of the arrow. If you compare the subscripts and superscripts on both sides of the equation above, youll see that they are the same. Q:",you compare the subscripts and superscripts on both sides of the equation above,"what causes a nuclear equation to be balanced ?
",120,198,if the total numbers of protons and neutrons are the same on both sides of the arrow,0.4
4939,4939,"A nuclear equation is balanced if the total numbers of protons and neutrons are the same on both sides of the arrow. If you compare the subscripts and superscripts on both sides of the equation above, youll see that they are the same. Q:",youll see that they are the same,"what happens if the subscripts and superscripts on both sides of the equation are the same ?
",201,232,,0.0
4940,4940,"Those with more energy would be found at higher energy levels, farther from the nucleus. Bohr also hypothesized that if an electron absorbed just the right amount of energy, it would jump to the next higher energy level. Conversely, if it lost the same amount of energy, it would jump back to its original energy level.",an electron absorbed just the right amount of energy,"what would cause an electron to jump to the next energy level ?
",120,171,if an electron absorbed just the right amount of energy,0.9333333333333333
4941,4941,"Those with more energy would be found at higher energy levels, farther from the nucleus. Bohr also hypothesized that if an electron absorbed just the right amount of energy, it would jump to the next higher energy level. Conversely, if it lost the same amount of energy, it would jump back to its original energy level.",it would jump to the next higher energy level,"what would happen if an electron absorbed just the right amount of energy ?
",174,218,it would jump to the next higher energy level,1.0
4942,4942,"Bohr also hypothesized that if an electron absorbed just the right amount of energy, it would jump to the next higher energy level. Conversely, if it lost the same amount of energy, it would jump back to its original energy level. However, an electron could never exist in between two energy levels.",it lost the same amount of energy,"what would cause an electron to jump back to its original energy level ?
",147,179,if it lost the same amount of energy,0.923076923076923
4943,4943,"Bohr also hypothesized that if an electron absorbed just the right amount of energy, it would jump to the next higher energy level. Conversely, if it lost the same amount of energy, it would jump back to its original energy level. However, an electron could never exist in between two energy levels.",it would jump back to its original energy level,"what would happen if an electron lost the same amount of energy ?
",182,228,it would jump back to its original energy level,1.0
4944,4944,"It is a discrete, or distinct, amount of energy. If energy were water and you wanted to add it to matter in the form of a drinking glass, you couldnt simply pour the water continuously into the glass. Instead, you could add it only in small fixed quantities, for example, by the teaspoonful.",energy were water and,"why couldn ' t you pour water continuously into a drinking glass ?
",52,72,if energy were water and you wanted to add it to matter in the form of a drinking glass,0.38095238095238093
4945,4945,"It is a discrete, or distinct, amount of energy. If energy were water and you wanted to add it to matter in the form of a drinking glass, you couldnt simply pour the water continuously into the glass. Instead, you could add it only in small fixed quantities, for example, by the teaspoonful.",you couldnt simply pour the water continuously into the glass,"why would you not add energy to a drinking glass if energy were water ?
",138,198,you wanted to add it to matter in the form of a drinking glass,0.2
4946,4946,"Instead, you could add it only in small fixed quantities, for example, by the teaspoonful. Bohr reasoned that if electrons can absorb or lose only fixed quantities of energy, then they must vary in their energy by these fixed amounts. Thus, they can occupy only fixed energy levels around the nucleus that correspond to quantum increases in energy.",electrons can absorb or lose only fixed quantities of energy,"why did bohr believe electrons must vary in their energy by fixed amounts ?
",113,172,if electrons can absorb or lose only fixed quantities of energy,0.9523809523809523
4947,4947,"Instead, you could add it only in small fixed quantities, for example, by the teaspoonful. Bohr reasoned that if electrons can absorb or lose only fixed quantities of energy, then they must vary in their energy by these fixed amounts. Thus, they can occupy only fixed energy levels around the nucleus that correspond to quantum increases in energy.",then they must vary in their energy by these fixed,"why did bohr believe that electrons can absorb or lose only fixed quantities of energy ?
",175,224,they must vary in their energy by these fixed amounts,0.9
4948,4948,"Q: Youve probably noticed that some things dont float in water. For example, if you drop a stone in water, it will sink to the bottom rather than floating. If buoyant force applies to all objects in fluids, why do some objects sink instead of float?",you drop a stone in water,"what causes a stone to sink to the bottom of water ?
",80,104,if you drop a stone in water,0.9090909090909091
4949,4949,"Q: Youve probably noticed that some things dont float in water. For example, if you drop a stone in water, it will sink to the bottom rather than floating. If buoyant force applies to all objects in fluids, why do some objects sink instead of float?",it will sink to the bottom rather than floating,"what happens when you drop a stone in water ?
",107,153,it will sink to the bottom rather than floating,1.0
4950,4950,"Have you ever eaten raw celery? If you have, then you probably noticed that Foods that are good sources of starches. the stalks contain long, stringy fibers.",you have,"what happens if you haven ' t eaten raw celery ?
",35,42,you probably noticed that foods that are good sources of starches,0.15384615384615385
4951,4951,"Have you ever eaten raw celery? If you have, then you probably noticed that Foods that are good sources of starches. the stalks contain long, stringy fibers.",then you probably noticed that Foods that are good sources of starches,"why would you eat raw celery ?
",45,114,you probably noticed that foods that are good sources of starches,0.9565217391304348
4952,4952,"Note that when there is more than one reactant, they are separated by plus signs (+). If more than one product were produced, plus signs would be used between them as well. Iron+Oxygen Iron Oxide",more than one product were produced,"why would plus signs be used between two reactants ?
",89,123,if more than one product were produced,0.923076923076923
4953,4953,"Note that when there is more than one reactant, they are separated by plus signs (+). If more than one product were produced, plus signs would be used between them as well. Iron+Oxygen Iron Oxide",plus signs would be used between them as well,"what would happen if more than one product was produced ?
",126,170,plus signs would be used between them as well,1.0
4954,4954,"In these compounds, the element that is farther to the left in the periodic table is written first, followed by the element that is farther to the right. If both elements are in the same group of the periodic table, the one with the higher period number is written first. Click image to the left or use the URL below.",both elements are in the same group of the periodic table,"why is the one with the higher period number written first ?
",157,213,if both elements are in the same group of the periodic table,0.9473684210526316
4955,4955,"In these compounds, the element that is farther to the left in the periodic table is written first, followed by the element that is farther to the right. If both elements are in the same group of the periodic table, the one with the higher period number is written first. Click image to the left or use the URL below.",the one with the higher period number is written first,"what happens if both elements are in the same group of the periodic table ?
",216,269,the one with the higher period number is written first .,1.0
4956,4956,"When a solid substance is involved in a chemical reaction, only the matter at the surface of the solid is exposed to other reactants. If a solid has more surface area, more of it is exposed and able to react. Therefore, increasing the surface area of solid reactants increases the reaction rate.",a solid has more surface area,"what causes more of a solid to be exposed and able to react ?
",137,165,if a solid has more surface area,0.9090909090909091
4957,4957,"When a solid substance is involved in a chemical reaction, only the matter at the surface of the solid is exposed to other reactants. If a solid has more surface area, more of it is exposed and able to react. Therefore, increasing the surface area of solid reactants increases the reaction rate.",more of it is exposed and able to react,"what happens when a solid has more surface area ?
",168,206,more of it is exposed and able to react,1.0
4958,4958,"How can this happen if a compound always consists of the same elements in the same ratio? A: If the same elements combine in different ratios, they form different compounds. ",the same elements combine in,"what causes different compounds to form when the same elements are in the same ratio ?
",96,123,if the same elements combine in different ratios,0.7272727272727273
4959,4959,"How can this happen if a compound always consists of the same elements in the same ratio? A: If the same elements combine in different ratios, they form different compounds. ",they form different compounds,"what happens if the same elements combine in different ratios ?
",143,171,they form different compounds,1.0
4960,4960,"The different colors of glass transmit The color of light that strikes an object may also affect the color that the object appears. For example, if only blue light strikes green leaves, the blue light is absorbed and no light is reflected. Q: What color do you see if an object absorbs all of the light that strikes it?",only blue light strikes green leaves,"what happens if blue light is absorbed and no light is reflected ?
",148,183,if only blue light strikes green leaves,0.923076923076923
4961,4961,"The different colors of glass transmit The color of light that strikes an object may also affect the color that the object appears. For example, if only blue light strikes green leaves, the blue light is absorbed and no light is reflected. Q: What color do you see if an object absorbs all of the light that strikes it?",the blue light is absorbed and no light,"what happens if only blue light strikes green leaves ?
",186,224,the blue light is absorbed and no light is reflected,0.8750000000000001
4962,4962,"Why might this occur? A: If the flame isnt just blue, the methane isnt getting enough oxygen to burn completely, leaving some of the carbon unburned. The flame will also not be as hot as a completely blue flame for the same reason.",the flame isnt just,"why will the methane not be as hot as a completely blue flame ?
",28,46,,0.0
4963,4963,"Why might this occur? A: If the flame isnt just blue, the methane isnt getting enough oxygen to burn completely, leaving some of the carbon unburned. The flame will also not be as hot as a completely blue flame for the same reason.","the methane isnt getting enough oxygen to burn completely, leaving some of the carbon unburned","what happens when the flame is just blue ?
",54,147,"the methane isnt getting enough oxygen to burn completely , leaving some of the carbon unburned .",1.0
4964,4964,"A: Sealing the jar was important so that any gases produced in the reactions were captured and could be measured. If he hadnt sealed the jar, gases might have escaped detection. Then his results would have shown that there was less mass after the reactions than before.",he hadnt sealed the jar,"what might have happened to gases that might have escaped detection ?
",117,139,"if he hadnt sealed the jar , gases might have escaped detection . then his results would have shown that there was less mass after the reactions than before",0.2758620689655173
4965,4965,"A: Sealing the jar was important so that any gases produced in the reactions were captured and could be measured. If he hadnt sealed the jar, gases might have escaped detection. Then his results would have shown that there was less mass after the reactions than before.",gases might have escaped detection,"what happened if he hadn ' t sealed the jar ?
",142,175,gases might have escaped detection,1.0
4966,4966,"This sort of observation gave Democritus the idea that atoms are in constant, random motion. If this were true, Democritus thought, then atoms must always be bumping into each other. When they do, he surmised, they either bounce apart or stick together to form clumps of atoms.",this were true,"why did democritus think that atoms must always be bumping into each other ?
",96,109,to form clumps of atoms,0.0
4967,4967,"This sort of observation gave Democritus the idea that atoms are in constant, random motion. If this were true, Democritus thought, then atoms must always be bumping into each other. When they do, he surmised, they either bounce apart or stick together to form clumps of atoms.","Democritus thought, then atoms must always be bumping into each other","why did democritus believe that atoms are in constant motion ?
",112,180,atoms must always be bumping into each other,0.8421052631578948
4968,4968,"For example, to go to the school from Jordans house, you would travel from east to west. If you wanted to go on to the post office, you would change direction at the school and then travel from south to north. ",you wanted to go on to the post office,"why would you change direction at jordans house ?
",92,129,if you wanted to go on to the post office,0.9411764705882353
4969,4969,"For example, to go to the school from Jordans house, you would travel from east to west. If you wanted to go on to the post office, you would change direction at the school and then travel from south to north. ",you would change direction at the school and then travel from south to north,"what would happen if you wanted to go on to the post office ?
",132,207,you would change direction at the school and then travel from south to north,1.0
4970,4970,"It may be represented by an arrow. If you are representing motion with an arrow, the length of the arrow represents distance, and the way the arrow points represents direction. The red arrows on the map in the Figure 1.1 are vectors for Jordans route from his house to the school and from the school to the post office.",you are representing motion with an arrow,"why does the length of an arrow represent distance ?
",38,78,if you are representing motion with an arrow,0.923076923076923
4971,4971,"It may be represented by an arrow. If you are representing motion with an arrow, the length of the arrow represents distance, and the way the arrow points represents direction. The red arrows on the map in the Figure 1.1 are vectors for Jordans route from his house to the school and from the school to the post office.","the length of the arrow represents distance, and","what happens when you represent motion with an arrow ?
",81,128,"the length of the arrow represents distance , and the way the arrow points represents direction",0.7058823529411764
4972,4972,"The distance from Jordans house to the post office is 3 km. But if Jordan told a friend how to reach the post office from his house, he couldnt just say go 3 kilometers. The friend might end up at the park instead of the post office.",Jordan told a friend how to reach the post office from his house,"why couldn ' t jordan just say go 3 kilometers ?
",67,130,if jordan told a friend how to reach the post office from his house,0.9565217391304348
4973,4973,"The distance from Jordans house to the post office is 3 km. But if Jordan told a friend how to reach the post office from his house, he couldnt just say go 3 kilometers. The friend might end up at the park instead of the post office.",he couldnt just say go 3 kilometers,"what would happen if jordan told a friend how to reach the post office from his house ?
",133,167,the friend might end up at the park instead of the post office,0.0
4974,4974,"You know that a force is a push or pull. If you push a ball, it starts to roll. If you lift a book, it moves upward.",you push a ball,"what causes a book to roll ?
",44,58,if you lift a book,0.28571428571428575
4975,4975,"You know that a force is a push or pull. If you push a ball, it starts to roll. If you lift a book, it moves upward.",it starts to roll,"what happens when you push a ball ?
",61,77,it starts to roll,1.0
4976,4976,"If you push a ball, it starts to roll. If you lift a book, it moves upward. Now, imagine you drop a ball.",you lift a book,"what causes a ball to roll ?
",42,56,if you push a ball,0.28571428571428575
4977,4977,"If you push a ball, it starts to roll. If you lift a book, it moves upward. Now, imagine you drop a ball.",it moves upward,"what happens to a ball when it is lifted ?
",59,73,it starts to roll,0.28571428571428575
4978,4978,"Electrons can jump from a lower to the next higher energy level if they absorb this amount of energy. Conversely, if electrons jump from a higher to a lower energy level, they give off energy, often in the form of light. This explains the fireworks pictured above.",electrons jump from a higher to a lower energy level,"what causes electrons to give off energy ?
",117,168,if electrons jump from a higher to a lower energy level,0.9411764705882353
4979,4979,"Electrons can jump from a lower to the next higher energy level if they absorb this amount of energy. Conversely, if electrons jump from a higher to a lower energy level, they give off energy, often in the form of light. This explains the fireworks pictured above.","they give off energy, often in the form of light","what happens when electrons jump from a higher to a lower energy level ?
",171,218,"they give off energy , often in the form of light .",1.0
4980,4980,"You can see the light energy the fire is giving off. If you were standing near the fire, you would also feel its heat. ",you were standing near the fire,"why would you feel the heat of a fire ?
",56,86,if you were standing near the fire,0.9090909090909091
4981,4981,"You can see the light energy the fire is giving off. If you were standing near the fire, you would also feel its heat. ",you would also feel its heat,"what happens if you were standing near a fire ?
",89,116,you would also feel its heat,1.0
4982,4982,"Materials that have been magnetized may become temporary or permanent magnets. If you bring a bar magnet close to pile of paper clips, the paper clips will become temporarily magnetized, as all their magnetic domains line up. As a result, the paper clips will stick to the magnet and also to each other (see the Figure 1.2).",you bring a bar magnet close to pile of paper clips,"what causes paper clips to become temporarily magnetized ?
",82,132,if you bring a bar magnet close to pile of paper clips,0.9523809523809523
4983,4983,"Materials that have been magnetized may become temporary or permanent magnets. If you bring a bar magnet close to pile of paper clips, the paper clips will become temporarily magnetized, as all their magnetic domains line up. As a result, the paper clips will stick to the magnet and also to each other (see the Figure 1.2).","the paper clips will become temporarily magnetized, as all their magnetic domains line up","what happens when you bring a bar magnet close to a pile of paper clips ?
",135,223,"the paper clips will become temporarily magnetized , as all their magnetic domains line up",1.0
4984,4984,"As a result, the paper clips will no longer be magnetized or stick together. If you stroke an iron nail with a bar magnet, the nail will become a permanent (or at least long-lasting) magnet. You can see how its done in the Figure 1.3.",you stroke an iron nail with a bar magnet,"what causes a nail to become a permanent magnet ?
",80,120,if you stroke an iron nail with a bar magnet,0.9333333333333333
4985,4985,"As a result, the paper clips will no longer be magnetized or stick together. If you stroke an iron nail with a bar magnet, the nail will become a permanent (or at least long-lasting) magnet. You can see how its done in the Figure 1.3.",the nail will become a permanent (or at least long-lasting) magnet,"what happens when you stroke an iron nail with a bar magnet ?
",123,188,the nail will become a permanent ( or at least long - lasting ) magnet,0.8421052631578948
4986,4986,"Chemical energy is energy that is stored in the bonds between the atoms of compounds. If the bonds are broken, the energy is released and can be converted to other forms of energy. This portable guitar amplifier can run on batteries.",the bonds are broken,"what causes chemical energy to be released ?
",89,108,if the bonds are broken,0.8571428571428571
4987,4987,"Chemical energy is energy that is stored in the bonds between the atoms of compounds. If the bonds are broken, the energy is released and can be converted to other forms of energy. This portable guitar amplifier can run on batteries.",the energy is released and can be converted to other forms of energy,"what happens when the bonds between atoms of compounds are broken ?
",111,178,the energy is released and can be converted to other forms of energy .,1.0
4988,4988,"The unbalanced force that starts Laurens cousins rolling along on the skateboard is applied by Lauren when she gives it a push. Once an object starts moving, inertia keeps it moving without any additional force being applied. In fact, it wont stop moving unless another unbalanced force opposes its motion.",an object starts moving,"when does inertia keep an object moving ?
",133,155,once an object starts moving,0.8571428571428571
4989,4989,"The unbalanced force that starts Laurens cousins rolling along on the skateboard is applied by Lauren when she gives it a push. Once an object starts moving, inertia keeps it moving without any additional force being applied. In fact, it wont stop moving unless another unbalanced force opposes its motion.",inertia keeps it moving without any additional force being applied,"what happens when an object starts moving ?
",158,223,inertia keeps it moving without any additional force being applied,1.0
4990,4990,"Like all group 1 elements, it has just one valence electron. If sodium loses that one electron, it will have a full outer energy level, which is the most stable arrangement of electrons. Now find fluorine (F) in the periodic table Figure gains one electron, it will also have a full outer energy level and the most stable arrangement of electrons.",sodium loses that one electron,"what happens to sodium ' s valence electron ?
",64,93,if sodium loses that one electron,0.9090909090909091
4991,4991,"Like all group 1 elements, it has just one valence electron. If sodium loses that one electron, it will have a full outer energy level, which is the most stable arrangement of electrons. Now find fluorine (F) in the periodic table Figure gains one electron, it will also have a full outer energy level and the most stable arrangement of electrons.","it will have a full outer energy level, which is the most stable arrangement of electrons","what happens if sodium loses one electron ?
",96,184,"it will have a full outer energy level , which is the most stable arrangement of electrons",1.0
4992,4992,"Q: Now can you explain why calcium chloride prevents ice from forming on a snowy road? A: If calcium chloride dissolves in water, it breaks down into its ions (Ca2+and Cl). When water has ions dissolved in it, it has a lower freezing point.",calcium chloride dissolves in,"what causes water to break down into its ions ?
",93,121,if calcium chloride dissolves in water,0.8
4993,4993,"Q: Now can you explain why calcium chloride prevents ice from forming on a snowy road? A: If calcium chloride dissolves in water, it breaks down into its ions (Ca2+and Cl). When water has ions dissolved in it, it has a lower freezing point.",it breaks down into its ions (Ca2+and Cl),"what happens when calcium chloride dissolves in water ?
",130,170,it breaks down into its ions ( ca2 + and cl ),0.823529411764706
4994,4994,"Ions are atoms that have a positive or negative charge because they have unequal numbers of protons and electrons. If atoms lose electrons, they become positive ions, or cations. If atoms gain electrons, they become negative ions, or anions.",atoms lose electrons,"what causes positive ions to become negative ions ?
",118,137,if atoms lose electrons,0.8571428571428571
4995,4995,"Ions are atoms that have a positive or negative charge because they have unequal numbers of protons and electrons. If atoms lose electrons, they become positive ions, or cations. If atoms gain electrons, they become negative ions, or anions.","they become positive ions, or cations","what happens to atoms when they lose electrons ?
",140,176,"positive ions , or cations",0.8
4996,4996,"For example, the fluoride ion is represented by the symbol F, and the sodium ion is represented by the symbol Na+. If the charge is greater than one, a number is used to indicate it. For example, iron (Fe) may lose two electrons to form an ion with a charge of plus two.",the charge is greater than one,"what happens when a number is used to represent an ion ?
",118,147,if the charge is greater than one,0.9090909090909091
4997,4997,"For example, the fluoride ion is represented by the symbol F, and the sodium ion is represented by the symbol Na+. If the charge is greater than one, a number is used to indicate it. For example, iron (Fe) may lose two electrons to form an ion with a charge of plus two.",a number is used to indicate it,"what happens when the charge is greater than one ?
",150,180,a number is used to indicate it,1.0
4998,4998,"What would happen to an atoms charge if it were to gain extra electrons? A: If an atom were to gain extra electrons, it would have more electrons than protons. This would give it a negative charge, so it would no longer be neutral.",an atom were to gain extra electrons,"what would cause an atom to have more electrons than protons ?
",79,114,"this would give it a negative charge , so it would no longer be neutral",0.0
4999,4999,"What would happen to an atoms charge if it were to gain extra electrons? A: If an atom were to gain extra electrons, it would have more electrons than protons. This would give it a negative charge, so it would no longer be neutral.",it would have more electrons than protons,"what would happen to an atom if it were to gain extra electrons ?
",117,157,it would have more electrons than protons,1.0
5000,5000,"This equation shows that an increase in velocity increases kinetic energy more than an increase in mass. If mass doubles, kinetic energy doubles as well, but if velocity doubles, kinetic energy increases by a factor of four. Thats because velocity is squared in the equation.",velocity doubles,"what causes kinetic energy to increase by a factor of four ?
",161,176,if velocity doubles,0.8
5001,5001,"This equation shows that an increase in velocity increases kinetic energy more than an increase in mass. If mass doubles, kinetic energy doubles as well, but if velocity doubles, kinetic energy increases by a factor of four. Thats because velocity is squared in the equation.",kinetic energy increases by a factor of four,"what happens if velocity doubles ?
",179,222,kinetic energy increases by a factor of four,1.0
5002,5002,"The outcome of the war determines the state of matter. If particles do not have enough kinetic energy to overcome the force of attraction between them, matter exists as a solid. The particles are packed closely together and held rigidly in place.",particles do not have enough kinetic energy to overcome the force of attraction between them,"why does matter exist as a solid ?
",58,149,if particles do not have enough kinetic energy to overcome the force of attraction between them,0.9655172413793104
5003,5003,"The outcome of the war determines the state of matter. If particles do not have enough kinetic energy to overcome the force of attraction between them, matter exists as a solid. The particles are packed closely together and held rigidly in place.",matter exists as a solid,"what happens if particles do not have enough kinetic energy to overcome the force of attraction between them ?
",152,175,matter exists as a solid,1.0
5004,5004,"This explains why solids have a fixed volume and a fixed shape. If particles have enough kinetic energy to partly overcome the force of attraction between them, matter exists as a liquid. The particles can slide past one another but not pull apart completely.",particles have enough kinetic energy to partly overcome the force of attraction between them,"why does matter exist as a liquid ?
",67,158,if particles have enough kinetic energy to partly overcome the force of attraction between them,0.962962962962963
5005,5005,"This explains why solids have a fixed volume and a fixed shape. If particles have enough kinetic energy to partly overcome the force of attraction between them, matter exists as a liquid. The particles can slide past one another but not pull apart completely.",matter exists as a liquid,"what happens if particles have enough kinetic energy to overcome the force of attraction between them ?
",161,185,matter exists as a liquid,1.0
5006,5006,"This explains why liquids can change shape but have a fixed volume. If particles have enough kinetic energy to completely overcome the force of attraction between them, matter exists as a gas. The particles can pull apart and spread out.",particles have enough kinetic energy to completely overcome the force of attraction between them,"why does matter exist as a gas ?
",71,166,if particles have enough kinetic energy to completely overcome the force of attraction between them,0.962962962962963
5007,5007,"This explains why liquids can change shape but have a fixed volume. If particles have enough kinetic energy to completely overcome the force of attraction between them, matter exists as a gas. The particles can pull apart and spread out.",matter exists as a gas,"what happens if particles have enough kinetic energy to completely overcome the force of attraction between them ?
",169,190,matter exists as a gas,1.0
5008,5008,"This shows that particles of the liquid have enough kinetic energy to slide over each other but not enough to pull apart completely. If you do nothing to the solid glass of the cola bottle, it will remain the same size and shape. Its particles do not have enough energy to move apart or even to slide over each other.",you do nothing to the solid glass of the cola bottle,"what causes a cola bottle to remain the same size and shape ?
",136,187,if you do nothing to the solid glass,0.75
5009,5009,"This shows that particles of the liquid have enough kinetic energy to slide over each other but not enough to pull apart completely. If you do nothing to the solid glass of the cola bottle, it will remain the same size and shape. Its particles do not have enough energy to move apart or even to slide over each other.",it will remain the same size and shape,"what happens if you do nothing to the solid glass of a cola bottle ?
",190,227,it will remain the same size and shape,1.0
5010,5010,"This is called regular reflection (also called specular reflection). However, if the surface is even slightly rough or bumpy, an image may not form, or if there is an image, it is blurry or fuzzy. This is called diffuse reflection.",there is an image,"what causes an image to not form in diffuse reflection ?
",155,171,if the surface is even slightly rough or bumpy,0.18181818181818182
5011,5011,"This is called regular reflection (also called specular reflection). However, if the surface is even slightly rough or bumpy, an image may not form, or if there is an image, it is blurry or fuzzy. This is called diffuse reflection.",it is blurry or fuzzy,"what happens if there is an image on the surface ?
",174,194,it is blurry or fuzzy,1.0
5012,5012,"A: Youve probably looked through a hand lens before. If you have, then you know that the image it produces is right-side up. Therefore, the first diagram must show how a hand lens makes an image.",you have,"why would you know that the image produced by a hand lens is right - side up ?
",56,63,if you have,0.8
5013,5013,"A: Youve probably looked through a hand lens before. If you have, then you know that the image it produces is right-side up. Therefore, the first diagram must show how a hand lens makes an image.",then you know that the image it produces is right-side up,"what happens if you have looked through a hand lens before ?
",66,122,you know that the image it produces is right - side up,0.8000000000000002
5014,5014,"At the center of the ridge, hot magma pushes up through the crust and hardens into rock. Once the magma hardens, the alignment of magnetic domains in the rock is frozen in place forever. Magnetic domains are regions in the rocks where all the atoms are lined up and pointing toward Earths north magnetic pole.",the magma hardens,"what causes the alignment of magnetic domains in the rock to be frozen in place forever ?
",94,110,once the magma hardens,0.8
5015,5015,"At the center of the ridge, hot magma pushes up through the crust and hardens into rock. Once the magma hardens, the alignment of magnetic domains in the rock is frozen in place forever. Magnetic domains are regions in the rocks where all the atoms are lined up and pointing toward Earths north magnetic pole.",the alignment of magnetic domains in the rock is frozen in place forever,"what happens when the magma hardens ?
",113,184,the alignment of magnetic domains in the rock is frozen in place forever,1.0
5016,5016,"A: Both halves of the magnet would also have north and south poles. If you cut each of the halves in half, all those pieces would have north and south poles as well. Pieces of a magnet always have both north and south poles",you cut each of the halves in half,"what would happen if both halves of a magnet had north and south poles ?
",71,104,if you cut each of the halves in half,0.9333333333333333
5017,5017,"A: Both halves of the magnet would also have north and south poles. If you cut each of the halves in half, all those pieces would have north and south poles as well. Pieces of a magnet always have both north and south poles",all those pieces would have north and south poles as well,"what happens if you cut each of the halves in half ?
",107,163,all those pieces would have north and south poles as well,1.0
5018,5018,"From left to right across each row, elements are arranged by increasing atomic mass. Mendeleev discovered that if he placed eight elements in each row and then continued on to the next row, the columns of the table would contain elements with similar properties. He called the columns groups.",he placed eight elements in each row and then continued on to the next row,"why did mendeleev discover the columns groups ?
",114,187,if he placed eight elements in each row and then continued on to the next row,0.9655172413793104
5019,5019,"From left to right across each row, elements are arranged by increasing atomic mass. Mendeleev discovered that if he placed eight elements in each row and then continued on to the next row, the columns of the table would contain elements with similar properties. He called the columns groups.",the columns of the table would contain elements with similar properties,"why did mendeleev call the columns groups ?
",190,260,"if he placed eight elements in each row and then continued on to the next row , the columns of the table would contain elements with similar properties",0.5454545454545454
5020,5020,"Its obvious to you that the bus is moving, but what about to the children inside the bus? The bus isnt moving relative to them, and if they look at the other children sitting on the bus, they wont appear to be moving either. If the ride is really smooth, the children may only be able to tell that the bus is moving by looking out the window and seeing you and the trees whizzing by.",they look at the other children sitting on the bus,"what causes the children inside the bus to not appear to be moving ?
",135,184,if they look at the other children sitting on the bus,0.9411764705882353
5021,5021,"Its obvious to you that the bus is moving, but what about to the children inside the bus? The bus isnt moving relative to them, and if they look at the other children sitting on the bus, they wont appear to be moving either. If the ride is really smooth, the children may only be able to tell that the bus is moving by looking out the window and seeing you and the trees whizzing by.",they wont appear to be moving either,"what happens to the children inside the bus if they look at the other children ?
",187,222,they wont appear to be moving either,1.0
5022,5022,"The bus isnt moving relative to them, and if they look at the other children sitting on the bus, they wont appear to be moving either. If the ride is really smooth, the children may only be able to tell that the bus is moving by looking out the window and seeing you and the trees whizzing by. This example shows that how we perceive motion depends on our frame of reference.",the ride is really smooth,"what happens when the bus doesn ' t seem to be moving ?
",138,162,,0.0
